Date,Daily Mean PM2.5 Concentration,State,iso_status,Cases
2018-11-04,6.644444444444443,IL,Normal,0.0
2018-11-05,5.3,IL,Normal,0.0
2018-11-06,4.488235294117646,IL,Normal,0.0
2018-11-07,3.9142857142857146,IL,Normal,0.0
2018-11-08,7.805882352941178,IL,Normal,0.0
2018-11-09,8.53529411764706,IL,Normal,0.0
2018-11-10,4.448648648648648,IL,Normal,0.0
2018-11-11,9.305882352941175,IL,Normal,0.0
2018-11-12,11.3,IL,Normal,0.0
2018-11-13,7.15,IL,Normal,0.0
2018-11-14,9.324999999999998,IL,Normal,0.0
2018-11-15,15.294117647058822,IL,Normal,0.0
2018-11-16,12.043589743589745,IL,Normal,0.0
2018-11-17,13.105555555555556,IL,Normal,0.0
2018-11-18,10.02222222222222,IL,Normal,0.0
2018-11-19,12.035483870967742,IL,Normal,0.0
2018-11-20,10.005555555555556,IL,Normal,0.0
2018-11-21,11.822222222222221,IL,Normal,0.0
2018-11-22,13.511111111111108,IL,Normal,0.0
2018-11-23,12.00625,IL,Normal,0.0
2018-11-24,9.6375,IL,Normal,0.0
2018-11-25,8.938461538461539,IL,Normal,0.0
2018-11-26,5.58,IL,Normal,0.0
2018-11-27,6.81875,IL,Normal,0.0
2018-11-28,9.539473684210527,IL,Normal,0.0
2018-11-29,15.994444444444447,IL,Normal,0.0
2018-11-30,23.170588235294108,IL,Normal,0.0
2018-12-01,10.185714285714283,IL,Normal,0.0
2018-12-02,4.341176470588235,IL,Normal,0.0
2018-12-03,3.8,IL,Normal,0.0
2018-12-04,4.956756756756757,IL,Normal,0.0
2018-12-05,7.533333333333332,IL,Normal,0.0
2018-12-06,9.705555555555557,IL,Normal,0.0
2018-12-07,11.376,IL,Normal,0.0
2018-12-08,12.29375,IL,Normal,0.0
2018-12-09,19.98,IL,Normal,0.0
2018-12-10,24.175675675675677,IL,Normal,0.0
2018-12-11,18.87222222222222,IL,Normal,0.0
2018-12-12,13.205882352941178,IL,Normal,0.0
2018-12-13,17.641379310344828,IL,Normal,0.0
2018-12-14,17.837500000000006,IL,Normal,0.0
2018-12-15,15.31666666666667,IL,Normal,0.0
2018-12-16,13.315384615384616,IL,Normal,0.0
2018-12-17,7.212499999999999,IL,Normal,0.0
2018-12-18,12.005555555555556,IL,Normal,0.0
2018-12-19,13.406896551724136,IL,Normal,0.0
2018-12-20,16.94736842105263,IL,Normal,0.0
2018-12-21,7.005000000000001,IL,Normal,0.0
2018-12-22,10.534883720930237,IL,Normal,0.0
2018-12-23,9.010526315789477,IL,Normal,0.0
2018-12-24,7.733333333333332,IL,Normal,0.0
2018-12-25,10.917241379310346,IL,Normal,0.0
2018-12-26,15.538888888888893,IL,Normal,0.0
2018-12-27,7.066666666666667,IL,Normal,0.0
2018-12-28,5.209302325581395,IL,Normal,0.0
2018-12-29,7.763636363636363,IL,Normal,0.0
2018-12-30,9.927272727272726,IL,Normal,0.0
2018-12-31,8.225714285714284,IL,Normal,0.0
2019-01-01,9.081818181818182,IL,Normal,0.0
2019-01-02,9.204545454545457,IL,Normal,0.0
2019-01-03,8.799999999999997,IL,Normal,0.0
2019-01-04,10.91818181818182,IL,Normal,0.0
2019-01-05,11.416,IL,Normal,0.0
2019-01-06,8.761111111111111,IL,Normal,0.0
2019-01-07,9.591304347826087,IL,Normal,0.0
2019-01-08,7.4913043478260875,IL,Normal,0.0
2019-01-09,4.731914893617021,IL,Normal,0.0
2019-01-10,7.9045454545454525,IL,Normal,0.0
2019-01-11,13.523809523809526,IL,Normal,0.0
2019-01-12,15.61142857142857,IL,Normal,0.0
2019-01-13,9.41904761904762,IL,Normal,0.0
2019-01-14,12.96818181818182,IL,Normal,0.0
2019-01-15,9.336363636363641,IL,Normal,0.0
2019-01-16,10.427272727272726,IL,Normal,0.0
2019-01-17,13.860869565217396,IL,Normal,0.0
2019-01-18,13.288571428571426,IL,Normal,0.0
2019-01-19,6.782608695652174,IL,Normal,0.0
2019-01-20,5.404545454545455,IL,Normal,0.0
2019-01-21,7.27906976744186,IL,Normal,0.0
2019-01-22,8.786363636363633,IL,Normal,0.0
2019-01-23,11.109090909090913,IL,Normal,0.0
2019-01-24,15.321875,IL,Normal,0.0
2019-01-25,5.726086956521739,IL,Normal,0.0
2019-01-26,12.479166666666664,IL,Normal,0.0
2019-01-27,15.995,IL,Normal,0.0
2019-01-28,11.8,IL,Normal,0.0
2019-01-29,5.700000000000001,IL,Normal,0.0
2019-01-30,5.225000000000001,IL,Normal,0.0
2019-01-31,6.5666666666666655,IL,Normal,0.0
2019-02-01,17.075,IL,Normal,0.0
2019-02-02,21.428571428571427,IL,Normal,0.0
2019-02-03,11.852380952380953,IL,Normal,0.0
2019-02-04,11.009523809523811,IL,Normal,0.0
2019-02-05,10.471428571428572,IL,Normal,0.0
2019-02-06,9.028571428571428,IL,Normal,0.0
2019-02-07,5.834999999999999,IL,Normal,0.0
2019-02-08,4.2311111111111135,IL,Normal,0.0
2019-02-09,6.933333333333333,IL,Normal,0.0
2019-02-10,12.55,IL,Normal,0.0
2019-02-11,14.424242424242422,IL,Normal,0.0
2019-02-12,7.722727272727273,IL,Normal,0.0
2019-02-13,9.3,IL,Normal,0.0
2019-02-14,8.109302325581393,IL,Normal,0.0
2019-02-15,9.209090909090909,IL,Normal,0.0
2019-02-16,7.995238095238094,IL,Normal,0.0
2019-02-17,10.146874999999998,IL,Normal,0.0
2019-02-18,9.447368421052632,IL,Normal,0.0
2019-02-19,12.872222222222224,IL,Normal,0.0
2019-02-20,9.897435897435894,IL,Normal,0.0
2019-02-21,15.85,IL,Normal,0.0
2019-02-22,21.118181818181817,IL,Normal,0.0
2019-02-23,16.56451612903226,IL,Normal,0.0
2019-02-24,9.485,IL,Normal,0.0
2019-02-25,4.725,IL,Normal,0.0
2019-02-26,7.73888888888889,IL,Normal,0.0
2019-02-27,13.695000000000002,IL,Normal,0.0
2019-02-28,12.685,IL,Normal,0.0
2019-03-01,16.383870967741935,IL,Normal,0.0
2019-03-02,16.769565217391303,IL,Normal,0.0
2019-03-03,8.165217391304347,IL,Normal,0.0
2019-03-04,8.117499999999998,IL,Normal,0.0
2019-03-05,6.6347826086956525,IL,Normal,0.0
2019-03-06,7.663636363636362,IL,Normal,0.0
2019-03-07,13.613888888888892,IL,Normal,0.0
2019-03-08,19.852000000000004,IL,Normal,0.0
2019-03-09,14.484000000000005,IL,Normal,0.0
2019-03-10,9.181818181818182,IL,Normal,0.0
2019-03-11,7.695833333333334,IL,Normal,0.0
2019-03-12,10.804,IL,Normal,0.0
2019-03-13,8.280555555555559,IL,Normal,0.0
2019-03-14,6.7625,IL,Normal,0.0
2019-03-15,4.6480000000000015,IL,Normal,0.0
2019-03-16,5.553333333333334,IL,Normal,0.0
2019-03-17,7.558333333333336,IL,Normal,0.0
2019-03-18,11.604166666666664,IL,Normal,0.0
2019-03-19,11.318918918918918,IL,Normal,0.0
2019-03-20,14.243478260869566,IL,Normal,0.0
2019-03-21,10.5375,IL,Normal,0.0
2019-03-22,5.656818181818182,IL,Normal,0.0
2019-03-23,9.811999999999998,IL,Normal,0.0
2019-03-24,13.734782608695653,IL,Normal,0.0
2019-03-25,5.602857142857141,IL,Normal,0.0
2019-03-26,6.0375000000000005,IL,Normal,0.0
2019-03-27,9.730434782608695,IL,Normal,0.0
2019-03-28,15.457777777777777,IL,Normal,0.0
2019-03-29,10.613043478260868,IL,Normal,0.0
2019-03-30,5.308333333333334,IL,Normal,0.0
2019-03-31,4.4305555555555545,IL,Normal,0.0
2019-04-01,7.169565217391304,IL,Normal,0.0
2019-04-02,11.859090909090913,IL,Normal,0.0
2019-04-03,10.079545454545453,IL,Normal,0.0
2019-04-04,11.208695652173915,IL,Normal,0.0
2019-04-05,14.62727272727273,IL,Normal,0.0
2019-04-06,16.462857142857143,IL,Normal,0.0
2019-04-07,9.916666666666666,IL,Normal,0.0
2019-04-08,6.330434782608696,IL,Normal,0.0
2019-04-09,4.558695652173913,IL,Normal,0.0
2019-04-10,5.4363636363636365,IL,Normal,0.0
2019-04-11,8.749999999999998,IL,Normal,0.0
2019-04-12,4.291176470588234,IL,Normal,0.0
2019-04-13,4.363636363636363,IL,Normal,0.0
2019-04-14,3.8619047619047615,IL,Normal,0.0
2019-04-15,5.204761904761903,IL,Normal,0.0
2019-04-16,8.904761904761909,IL,Normal,0.0
2019-04-17,11.118181818181819,IL,Normal,0.0
2019-04-18,5.858823529411764,IL,Normal,0.0
2019-04-19,3.2700000000000005,IL,Normal,0.0
2019-04-20,4.8809523809523805,IL,Normal,0.0
2019-04-21,8.200000000000001,IL,Normal,0.0
2019-04-22,8.257142857142858,IL,Normal,0.0
2019-04-23,8.330434782608695,IL,Normal,0.0
2019-04-24,8.86176470588235,IL,Normal,0.0
2019-04-25,11.557142857142857,IL,Normal,0.0
2019-04-26,5.47391304347826,IL,Normal,0.0
2019-04-27,5.288636363636363,IL,Normal,0.0
2019-04-28,5.281818181818182,IL,Normal,0.0
2019-04-29,8.11904761904762,IL,Normal,0.0
2019-04-30,8.494117647058825,IL,Normal,0.0
2019-05-01,5.295454545454545,IL,Normal,0.0
2019-05-02,5.795652173913044,IL,Normal,0.0
2019-05-03,4.16,IL,Normal,0.0
2019-05-04,7.560869565217389,IL,Normal,0.0
2019-05-05,9.185714285714287,IL,Normal,0.0
2019-05-06,6.921212121212123,IL,Normal,0.0
2019-05-07,7.268181818181818,IL,Normal,0.0
2019-05-08,7.513636363636365,IL,Normal,0.0
2019-05-09,5.955,IL,Normal,0.0
2019-05-10,4.673913043478262,IL,Normal,0.0
2019-05-11,5.3809523809523805,IL,Normal,0.0
2019-05-12,5.408823529411764,IL,Normal,0.0
2019-05-13,6.9049999999999985,IL,Normal,0.0
2019-05-14,8.505,IL,Normal,0.0
2019-05-15,10.06590909090909,IL,Normal,0.0
2019-05-16,10.638095238095236,IL,Normal,0.0
2019-05-17,7.928571428571429,IL,Normal,0.0
2019-05-18,9.330303030303034,IL,Normal,0.0
2019-05-19,5.8809523809523805,IL,Normal,0.0
2019-05-20,3.930000000000001,IL,Normal,0.0
2019-05-21,4.6675,IL,Normal,0.0
2019-05-22,8.409999999999998,IL,Normal,0.0
2019-05-23,7.031818181818182,IL,Normal,0.0
2019-05-24,8.82857142857143,IL,Normal,0.0
2019-05-25,8.227272727272727,IL,Normal,0.0
2019-05-26,6.9761904761904745,IL,Normal,0.0
2019-05-27,9.35,IL,Normal,0.0
2019-05-28,8.98,IL,Normal,0.0
2019-05-29,6.949999999999998,IL,Normal,0.0
2019-05-30,6.2781249999999975,IL,Normal,0.0
2019-05-31,7.585000000000001,IL,Normal,0.0
2019-06-01,11.590476190476188,IL,Normal,0.0
2019-06-02,9.288095238095236,IL,Normal,0.0
2019-06-03,7.709999999999999,IL,Normal,0.0
2019-06-04,11.185714285714283,IL,Normal,0.0
2019-06-05,7.0187500000000025,IL,Normal,0.0
2019-06-06,10.70909090909091,IL,Normal,0.0
2019-06-07,10.835,IL,Normal,0.0
2019-06-08,9.94772727272727,IL,Normal,0.0
2019-06-09,10.85,IL,Normal,0.0
2019-06-10,6.960000000000001,IL,Normal,0.0
2019-06-11,8.562857142857142,IL,Normal,0.0
2019-06-12,7.131818181818183,IL,Normal,0.0
2019-06-13,5.6000000000000005,IL,Normal,0.0
2019-06-14,7.006818181818181,IL,Normal,0.0
2019-06-15,11.695454545454545,IL,Normal,0.0
2019-06-16,9.314285714285717,IL,Normal,0.0
2019-06-17,10.096874999999997,IL,Normal,0.0
2019-06-18,11.231818181818182,IL,Normal,0.0
2019-06-19,10.40909090909091,IL,Normal,0.0
2019-06-20,7.186046511627902,IL,Normal,0.0
2019-06-21,7.8590909090909085,IL,Normal,0.0
2019-06-22,8.038095238095236,IL,Normal,0.0
2019-06-23,6.645454545454547,IL,Normal,0.0
2019-06-24,5.333333333333333,IL,Normal,0.0
2019-06-25,6.242857142857144,IL,Normal,0.0
2019-06-26,8.739024390243904,IL,Normal,0.0
2019-06-27,8.104761904761903,IL,Normal,0.0
2019-06-28,10.276190476190477,IL,Normal,0.0
2019-06-29,11.739393939393938,IL,Normal,0.0
2019-06-30,11.423809523809519,IL,Normal,0.0
2019-07-01,8.145454545454545,IL,Normal,0.0
2019-07-02,11.995238095238097,IL,Normal,0.0
2019-07-03,8.97272727272727,IL,Normal,0.0
2019-07-04,14.500000000000002,IL,Normal,0.0
2019-07-05,11.351428571428572,IL,Normal,0.0
2019-07-06,13.572727272727274,IL,Normal,0.0
2019-07-07,18.28181818181818,IL,Normal,0.0
2019-07-08,14.995348837209301,IL,Normal,0.0
2019-07-09,14.856521739130432,IL,Normal,0.0
2019-07-10,10.261904761904765,IL,Normal,0.0
2019-07-11,6.966666666666666,IL,Normal,0.0
2019-07-12,9.052380952380952,IL,Normal,0.0
2019-07-13,10.522727272727273,IL,Normal,0.0
2019-07-14,10.243478260869566,IL,Normal,0.0
2019-07-15,9.986363636363636,IL,Normal,0.0
2019-07-16,8.809090909090909,IL,Normal,0.0
2019-07-17,9.190909090909091,IL,Normal,0.0
2019-07-18,8.20952380952381,IL,Normal,0.0
2019-07-19,10.466666666666663,IL,Normal,0.0
2019-07-20,9.26590909090909,IL,Normal,0.0
2019-07-21,6.8478260869565215,IL,Normal,0.0
2019-07-22,5.8826086956521735,IL,Normal,0.0
2019-07-23,8.437142857142856,IL,Normal,0.0
2019-07-24,11.008695652173913,IL,Normal,0.0
2019-07-25,11.404545454545454,IL,Normal,0.0
2019-07-26,14.397777777777774,IL,Normal,0.0
2019-07-27,12.635,IL,Normal,0.0
2019-07-28,13.220000000000002,IL,Normal,0.0
2019-07-29,9.86451612903226,IL,Normal,0.0
2019-07-30,5.955,IL,Normal,0.0
2019-07-31,5.6347826086956525,IL,Normal,0.0
2019-08-01,6.643478260869562,IL,Normal,0.0
2019-08-02,9.95217391304348,IL,Normal,0.0
2019-08-03,11.431818181818185,IL,Normal,0.0
2019-08-04,10.254285714285713,IL,Normal,0.0
2019-08-05,12.004545454545458,IL,Normal,0.0
2019-08-06,7.181818181818182,IL,Normal,0.0
2019-08-07,8.575000000000001,IL,Normal,0.0
2019-08-08,7.785000000000001,IL,Normal,0.0
2019-08-09,7.254545454545452,IL,Normal,0.0
2019-08-10,9.178787878787881,IL,Normal,0.0
2019-08-11,10.669565217391305,IL,Normal,0.0
2019-08-12,10.439130434782607,IL,Normal,0.0
2019-08-13,8.448888888888884,IL,Normal,0.0
2019-08-14,7.1863636363636365,IL,Normal,0.0
2019-08-15,7.414285714285714,IL,Normal,0.0
2019-08-16,7.887878787878788,IL,Normal,0.0
2019-08-17,7.065217391304348,IL,Normal,0.0
2019-08-18,7.395238095238095,IL,Normal,0.0
2019-08-19,8.795238095238094,IL,Normal,0.0
2019-08-20,8.000000000000002,IL,Normal,0.0
2019-08-21,7.386363636363635,IL,Normal,0.0
2019-08-22,6.4861111111111125,IL,Normal,0.0
2019-08-23,5.336363636363637,IL,Normal,0.0
2019-08-24,6.368181818181819,IL,Normal,0.0
2019-08-25,7.254545454545454,IL,Normal,0.0
2019-08-26,5.5272727272727264,IL,Normal,0.0
2019-08-27,5.2894736842105265,IL,Normal,0.0
2019-08-28,5.364516129032259,IL,Normal,0.0
2019-08-29,7.48888888888889,IL,Normal,0.0
2019-08-30,6.905263157894736,IL,Normal,0.0
2019-08-31,6.857142857142858,IL,Normal,0.0
2019-09-01,9.788888888888888,IL,Normal,0.0
2019-09-02,10.133333333333333,IL,Normal,0.0
2019-09-03,9.713793103448278,IL,Normal,0.0
2019-09-04,6.544444444444445,IL,Normal,0.0
2019-09-05,6.4,IL,Normal,0.0
2019-09-06,6.685365853658537,IL,Normal,0.0
2019-09-07,6.226315789473685,IL,Normal,0.0
2019-09-08,6.610526315789473,IL,Normal,0.0
2019-09-09,10.33548387096774,IL,Normal,0.0
2019-09-10,13.363157894736846,IL,Normal,0.0
2019-09-11,14.91,IL,Normal,0.0
2019-09-12,10.616666666666664,IL,Normal,0.0
2019-09-13,7.049999999999999,IL,Normal,0.0
2019-09-14,6.680952380952381,IL,Normal,0.0
2019-09-15,9.359375,IL,Normal,0.0
2019-09-16,12.205263157894736,IL,Normal,0.0
2019-09-17,12.945000000000002,IL,Normal,0.0
2019-09-18,10.978571428571426,IL,Normal,0.0
2019-09-19,12.345,IL,Normal,0.0
2019-09-20,14.410526315789474,IL,Normal,0.0
2019-09-21,11.596774193548391,IL,Normal,0.0
2019-09-22,8.361904761904762,IL,Normal,0.0
2019-09-23,5.557142857142856,IL,Normal,0.0
2019-09-24,7.277272727272727,IL,Normal,0.0
2019-09-25,8.772727272727273,IL,Normal,0.0
2019-09-26,5.860869565217392,IL,Normal,0.0
2019-09-27,7.069696969696971,IL,Normal,0.0
2019-09-28,6.713636363636363,IL,Normal,0.0
2019-09-29,8.195454545454545,IL,Normal,0.0
2019-09-30,10.587804878048775,IL,Normal,0.0
2019-10-01,10.095238095238095,IL,Normal,0.0
2019-10-02,6.404545454545455,IL,Normal,0.0
2019-10-03,4.343333333333333,IL,Normal,0.0
2019-10-04,4.127272727272728,IL,Normal,0.0
2019-10-05,6.4818181818181815,IL,Normal,0.0
2019-10-06,5.410000000000003,IL,Normal,0.0
2019-10-07,6.071428571428572,IL,Normal,0.0
2019-10-08,8.4,IL,Normal,0.0
2019-10-09,8.336363636363638,IL,Normal,0.0
2019-10-10,9.133333333333336,IL,Normal,0.0
2019-10-11,4.7700000000000005,IL,Normal,0.0
2019-10-12,4.185714285714286,IL,Normal,0.0
2019-10-13,4.750000000000001,IL,Normal,0.0
2019-10-14,6.1,IL,Normal,0.0
2019-10-15,8.73333333333333,IL,Normal,0.0
2019-10-16,4.585,IL,Normal,0.0
2019-10-17,6.155,IL,Normal,0.0
2019-10-18,8.242857142857138,IL,Normal,0.0
2019-10-19,8.166666666666666,IL,Normal,0.0
2019-10-20,9.828571428571431,IL,Normal,0.0
2019-10-21,6.08181818181818,IL,Normal,0.0
2019-10-22,4.147619047619047,IL,Normal,0.0
2019-10-23,6.204761904761903,IL,Normal,0.0
2019-10-24,5.676923076923077,IL,Normal,0.0
2019-10-25,8.209523809523809,IL,Normal,0.0
2019-10-26,9.928571428571429,IL,Normal,0.0
2019-10-27,10.651851851851852,IL,Normal,0.0
2019-10-28,9.614285714285714,IL,Normal,0.0
2019-10-29,7.171428571428572,IL,Normal,0.0
2019-10-30,5.012121212121213,IL,Normal,0.0
2019-10-31,6.414285714285714,IL,Normal,0.0
2019-11-01,8.633333333333333,IL,Normal,0.0
2019-11-02,6.212903225806452,IL,Normal,0.0
2019-11-03,4.833333333333334,IL,Normal,0.0
2019-11-04,7.421052631578946,IL,Normal,0.0
2019-11-05,7.025641025641023,IL,Normal,0.0
2019-11-06,9.421052631578943,IL,Normal,0.0
2019-11-07,5.072222222222224,IL,Normal,0.0
2019-11-08,5.923333333333334,IL,Normal,0.0
2019-11-09,9.361111111111109,IL,Normal,0.0
2019-11-10,14.544444444444444,IL,Normal,0.0
2019-11-11,4.835000000000001,IL,Normal,0.0
2019-11-12,4.155555555555555,IL,Normal,0.0
2019-11-13,6.995000000000003,IL,Normal,0.0
2019-11-14,13.683333333333335,IL,Normal,0.0
2019-11-15,18.21,IL,Normal,0.0
2019-11-16,20.65263157894737,IL,Normal,0.0
2019-11-17,19.718918918918924,IL,Normal,0.0
2019-11-18,12.926315789473687,IL,Normal,0.0
2019-11-19,13.909523809523806,IL,Normal,0.0
2019-11-20,12.503333333333336,IL,Normal,0.0
2019-11-21,8.772222222222222,IL,Normal,0.0
2019-11-22,6.0550000000000015,IL,Normal,0.0
2019-11-23,12.159090909090908,IL,Normal,0.0
2019-11-24,9.260869565217392,IL,Normal,0.0
2019-11-25,12.422727272727276,IL,Normal,0.0
2019-11-26,12.19166666666667,IL,Normal,0.0
2019-11-27,5.71304347826087,IL,Normal,0.0
2019-11-28,4.082608695652175,IL,Normal,0.0
2019-11-29,8.506818181818183,IL,Normal,0.0
2019-11-30,8.378260869565219,IL,Normal,0.0
2019-12-01,4.308695652173913,IL,Normal,0.0
2019-12-02,4.4,IL,Normal,0.0
2019-12-03,7.295652173913043,IL,Normal,0.0
2019-12-04,5.6818181818181825,IL,Normal,0.0
2019-12-05,9.8,IL,Normal,0.0
2019-12-06,9.956521739130434,IL,Normal,0.0
2019-12-07,10.21818181818182,IL,Normal,0.0
2019-12-08,16.366666666666664,IL,Normal,0.0
2019-12-09,11.71904761904762,IL,Normal,0.0
2019-12-10,6.0,IL,Normal,0.0
2019-12-11,12.797727272727279,IL,Normal,0.0
2019-12-12,9.354545454545452,IL,Normal,0.0
2019-12-13,12.245454545454544,IL,Normal,0.0
2019-12-14,19.79705882352941,IL,Normal,0.0
2019-12-15,12.4,IL,Normal,0.0
2019-12-16,14.78095238095238,IL,Normal,0.0
2019-12-17,11.490909090909089,IL,Normal,0.0
2019-12-18,11.857142857142858,IL,Normal,0.0
2019-12-19,18.30952380952381,IL,Normal,0.0
2019-12-20,22.042424242424246,IL,Normal,0.0
2019-12-21,16.564999999999998,IL,Normal,0.0
2019-12-22,14.939999999999996,IL,Normal,0.0
2019-12-23,18.09302325581396,IL,Normal,0.0
2019-12-24,13.57,IL,Normal,0.0
2019-12-25,8.065000000000001,IL,Normal,0.0
2019-12-26,9.651851851851852,IL,Normal,0.0
2019-12-27,15.564,IL,Normal,0.0
2019-12-28,18.70952380952381,IL,Normal,0.0
2019-12-29,4.640476190476192,IL,Normal,0.0
2019-12-30,4.580952380952381,IL,Normal,0.0
2019-12-31,5.091304347826087,IL,Normal,0.0
2020-01-01,5.674193548387097,IL,Normal,0.0
2020-01-02,7.9045454545454525,IL,Normal,0.0
2020-01-03,10.104,IL,Normal,0.0
2020-01-04,7.732608695652172,IL,Normal,0.0
2020-01-05,6.409090909090909,IL,Normal,0.0
2020-01-06,5.324999999999998,IL,Normal,0.0
2020-01-07,6.866666666666667,IL,Normal,0.0
2020-01-08,4.747619047619048,IL,Normal,0.0
2020-01-09,7.00909090909091,IL,Normal,0.0
2020-01-10,11.713043478260868,IL,Normal,0.0
2020-01-11,3.2565217391304344,IL,Normal,0.0
2020-01-12,7.108695652173912,IL,Normal,0.0
2020-01-13,8.866666666666664,IL,Normal,0.0
2020-01-14,12.845454545454546,IL,Normal,0.0
2020-01-15,14.013043478260872,IL,Normal,0.0
2020-01-16,9.363636363636363,IL,Normal,0.0
2020-01-17,7.45217391304348,IL,Normal,0.0
2020-01-18,7.524999999999999,IL,Normal,0.0
2020-01-19,8.167647058823531,IL,Normal,0.0
2020-01-20,9.772727272727273,IL,Normal,0.0
2020-01-21,14.44090909090909,IL,Normal,0.0
2020-01-22,13.35,IL,Normal,0.0
2020-01-23,12.436363636363636,IL,Normal,0.0
2020-01-24,11.804545454545453,IL,Normal,1.0
2020-01-25,8.963636363636367,IL,Normal,1.0
2020-01-26,9.740909090909092,IL,Normal,1.0
2020-01-27,13.468181818181815,IL,Normal,1.0
2020-01-28,8.645454545454545,IL,Normal,1.0
2020-01-29,10.863636363636363,IL,Normal,1.0
2020-01-30,14.956521739130435,IL,Normal,2.0
2020-01-31,17.017647058823528,IL,Normal,2.0
2020-02-01,12.005263157894738,IL,Normal,2.0
2020-02-02,5.605,IL,Normal,2.0
2020-02-03,8.123809523809522,IL,Normal,2.0
2020-02-04,4.918181818181818,IL,Normal,2.0
2020-02-05,2.78,IL,Normal,2.0
2020-02-06,4.428571428571429,IL,Normal,2.0
2020-02-07,7.8199999999999985,IL,Normal,2.0
2020-02-08,12.366666666666667,IL,Normal,2.0
2020-02-09,10.114285714285714,IL,Normal,2.0
2020-02-10,11.51904761904762,IL,Normal,2.0
2020-02-11,11.01904761904762,IL,Normal,2.0
2020-02-12,9.85,IL,Normal,2.0
2020-02-13,6.5,IL,Normal,2.0
2020-02-14,9.05,IL,Normal,2.0
2020-02-15,7.584999999999999,IL,Normal,2.0
2020-02-16,11.345000000000002,IL,Normal,2.0
2020-02-17,13.463157894736845,IL,Normal,2.0
2020-02-18,9.35,IL,Normal,2.0
2020-02-19,6.755,IL,Normal,2.0
2020-02-20,6.4849999999999985,IL,Normal,2.0
2020-02-21,10.13,IL,Normal,2.0
2020-02-22,8.649999999999999,IL,Normal,2.0
2020-02-23,9.989473684210523,IL,Normal,2.0
2020-02-24,8.705263157894732,IL,Normal,2.0
2020-02-25,6.485000000000001,IL,Normal,2.0
2020-02-26,3.2380952380952386,IL,Normal,2.0
2020-02-27,5.038095238095238,IL,Normal,2.0
2020-02-28,6.0285714285714285,IL,Normal,2.0
2020-02-29,5.409523809523809,IL,Normal,3.0
2020-03-01,6.885714285714285,IL,Normal,3.0
2020-03-02,7.757142857142859,IL,Normal,4.0
2020-03-03,6.590476190476191,IL,Normal,4.0
2020-03-04,5.6157894736842096,IL,Normal,4.0
2020-03-05,5.184210526315788,IL,Normal,5.0
2020-03-06,4.852631578947369,IL,Normal,6.0
2020-03-07,7.110526315789473,IL,Normal,6.0
2020-03-08,7.442105263157893,IL,Normal,7.0
2020-03-09,9.365,IL,Emergency,11.0
2020-03-10,9.635000000000002,IL,Emergency,19.0
2020-03-11,16.199999999999996,IL,Emergency,25.0
2020-03-12,11.219047619047622,IL,Emergency,32.0
2020-03-13,4.466666666666665,IL,Emergency,46.0
2020-03-14,5.13,IL,Emergency,66.0
2020-03-15,5.561904761904763,IL,Emergency,94.0
2020-03-16,10.585,IL,Emergency,104.0
2020-03-17,8.51,IL,SchoolClosure,159.0
2020-03-18,10.745,IL,SchoolClosure,286.0
2020-03-19,6.2476190476190485,IL,SchoolClosure,420.0
2020-03-20,4.961904761904762,IL,SchoolClosure,583.0
2020-03-21,5.0285714285714285,IL,ShelterInPlace,751.0
2020-03-22,8.761904761904763,IL,ShelterInPlace,1047.0
2020-03-23,11.023809523809529,IL,ShelterInPlace,1285.0
2020-03-24,14.900000000000002,IL,Normal,1535.0
2020-03-25,12.038095238095238,IL,Normal,1875.0
2020-03-26,10.27142857142857,IL,Normal,2538.0
2020-03-27,11.115,IL,Normal,3029.0
2018-01-01,6.386666666666668,MA,Normal,0.0
2018-01-02,8.588,MA,Normal,0.0
2018-01-03,17.04615384615385,MA,Normal,0.0
2018-01-04,9.915384615384617,MA,Normal,0.0
2018-01-05,5.062500000000001,MA,Normal,0.0
2018-01-06,5.1,MA,Normal,0.0
2018-01-07,7.9230769230769225,MA,Normal,0.0
2018-01-08,12.592,MA,Normal,0.0
2018-01-09,12.43846153846154,MA,Normal,0.0
2018-01-10,9.446153846153843,MA,Normal,0.0
2018-01-11,7.144000000000001,MA,Normal,0.0
2018-01-12,2.6,MA,Normal,0.0
2018-01-13,2.392307692307692,MA,Normal,0.0
2018-01-14,3.942307692307693,MA,Normal,0.0
2018-01-15,6.523076923076923,MA,Normal,0.0
2018-01-16,9.716666666666667,MA,Normal,0.0
2018-01-17,7.682758620689656,MA,Normal,0.0
2018-01-18,14.757142857142856,MA,Normal,0.0
2018-01-19,20.86428571428572,MA,Normal,0.0
2018-01-20,12.67,MA,Normal,0.0
2018-01-21,16.242857142857144,MA,Normal,0.0
2018-01-22,18.464285714285715,MA,Normal,0.0
2018-01-23,6.357142857142858,MA,Normal,0.0
2018-01-24,3.9071428571428575,MA,Normal,0.0
2018-01-25,3.6615384615384623,MA,Normal,0.0
2018-01-26,4.560714285714286,MA,Normal,0.0
2018-01-27,9.664285714285716,MA,Normal,0.0
2018-01-28,8.342857142857143,MA,Normal,0.0
2018-01-29,5.75185185185185,MA,Normal,0.0
2018-01-30,4.814285714285715,MA,Normal,0.0
2018-01-31,6.485714285714287,MA,Normal,0.0
2018-02-01,8.306896551724138,MA,Normal,0.0
2018-02-02,6.207142857142857,MA,Normal,0.0
2018-02-03,8.007142857142856,MA,Normal,0.0
